,Date,Year,Month,Day,WT,Train_or_Test,SPI,Tertile
1570,1983-04-19 GMT,1983,4,19,3,test,NA,NA
1571,1983-04-20 GMT,1983,4,20,3,test,NA,NA
1572,1983-04-21 GMT,1983,4,21,5,test,NA,NA
1573,1983-04-22 GMT,1983,4,22,5,test,NA,NA
1574,1983-04-23 GMT,1983,4,23,5,test,NA,NA
1575,1983-04-24 GMT,1983,4,24,5,test,NA,NA
1576,1983-04-25 GMT,1983,4,25,3,test,NA,NA
1577,1983-04-26 GMT,1983,4,26,3,test,NA,NA
1578,1983-04-27 GMT,1983,4,27,5,test,NA,NA
1579,1983-04-28 GMT,1983,4,28,2,test,NA,NA
1580,1983-04-29 GMT,1983,4,29,5,test,NA,NA
1581,1983-04-30 GMT,1983,4,30,3,test,NA,NA
1582,1983-05-01 GMT,1983,5,1,3,test,NA,NA
1583,1983-05-02 GMT,1983,5,2,5,test,NA,NA
1584,1983-05-03 GMT,1983,5,3,5,test,NA,NA
1585,1983-05-04 GMT,1983,5,4,3,test,NA,NA
1586,1983-05-05 GMT,1983,5,5,5,test,NA,NA
1587,1983-05-06 GMT,1983,5,6,3,test,NA,NA
1588,1983-05-07 GMT,1983,5,7,3,test,NA,NA
1589,1983-05-08 GMT,1983,5,8,5,test,NA,NA
1590,1983-05-09 GMT,1983,5,9,5,test,NA,NA
1591,1983-05-10 GMT,1983,5,10,5,test,NA,NA
1592,1983-05-11 GMT,1983,5,11,5,test,NA,NA
1593,1983-05-12 GMT,1983,5,12,5,test,NA,NA
1594,1983-05-13 GMT,1983,5,13,5,test,NA,NA
1595,1983-05-14 GMT,1983,5,14,3,test,NA,NA
1596,1983-05-15 GMT,1983,5,15,3,test,NA,NA
1597,1983-05-16 GMT,1983,5,16,3,test,NA,NA
1598,1983-05-17 GMT,1983,5,17,5,test,NA,NA
1599,1983-05-18 GMT,1983,5,18,2,test,NA,NA
1600,1983-05-19 GMT,1983,5,19,2,test,NA,NA
1601,1983-05-20 GMT,1983,5,20,1,test,NA,NA
1602,1983-05-21 GMT,1983,5,21,2,test,NA,NA
1603,1983-05-22 GMT,1983,5,22,2,test,NA,NA
1604,1983-05-23 GMT,1983,5,23,2,test,NA,NA
1605,1983-05-24 GMT,1983,5,24,1,test,NA,NA
1606,1983-05-25 GMT,1983,5,25,3,test,NA,NA
1607,1983-05-26 GMT,1983,5,26,3,test,NA,NA
1608,1983-05-27 GMT,1983,5,27,5,test,NA,NA
1609,1983-05-28 GMT,1983,5,28,5,test,NA,NA
1610,1983-05-29 GMT,1983,5,29,3,test,NA,NA
1611,1983-05-30 GMT,1983,5,30,3,test,NA,NA
1612,1983-05-31 GMT,1983,5,31,5,test,NA,NA
1613,1983-06-01 GMT,1983,6,1,5,test,NA,NA
1614,1983-06-02 GMT,1983,6,2,5,test,NA,NA
1615,1983-06-03 GMT,1983,6,3,5,test,NA,NA
1616,1983-06-04 GMT,1983,6,4,5,test,NA,NA
1617,1983-06-05 GMT,1983,6,5,5,test,NA,NA
1618,1983-06-06 GMT,1983,6,6,3,test,NA,NA
1619,1983-06-07 GMT,1983,6,7,5,test,NA,NA
1620,1983-06-08 GMT,1983,6,8,5,test,NA,NA
1621,1983-06-09 GMT,1983,6,9,3,test,NA,NA
1622,1983-06-10 GMT,1983,6,10,3,test,NA,NA
1623,1983-06-11 GMT,1983,6,11,3,test,NA,NA
1624,1983-06-12 GMT,1983,6,12,3,test,NA,NA
1625,1983-06-13 GMT,1983,6,13,5,test,NA,NA
1626,1983-06-14 GMT,1983,6,14,5,test,NA,NA
1627,1983-06-15 GMT,1983,6,15,5,test,NA,NA
1628,1983-06-16 GMT,1983,6,16,2,test,NA,NA
1629,1983-06-17 GMT,1983,6,17,2,test,NA,NA
1630,1983-06-18 GMT,1983,6,18,1,test,NA,NA
1631,1983-06-19 GMT,1983,6,19,3,test,NA,NA
1632,1983-06-20 GMT,1983,6,20,3,test,NA,NA
1633,1983-06-21 GMT,1983,6,21,5,test,NA,NA
1634,1983-06-22 GMT,1983,6,22,5,test,NA,NA
1635,1983-06-23 GMT,1983,6,23,5,test,NA,NA
1636,1983-06-24 GMT,1983,6,24,2,test,NA,NA
1637,1983-06-25 GMT,1983,6,25,2,test,NA,NA
1638,1983-06-26 GMT,1983,6,26,1,test,NA,NA
1639,1983-06-27 GMT,1983,6,27,3,test,NA,NA
1640,1983-06-28 GMT,1983,6,28,3,test,NA,NA
1641,1983-06-29 GMT,1983,6,29,3,test,NA,NA
1642,1983-06-30 GMT,1983,6,30,5,test,NA,NA
1643,1983-07-01 GMT,1983,7,1,5,test,NA,NA
1644,1983-07-02 GMT,1983,7,2,2,test,NA,NA
1645,1983-07-03 GMT,1983,7,3,2,test,NA,NA
1646,1983-07-04 GMT,1983,7,4,1,test,NA,NA
1647,1983-07-05 GMT,1983,7,5,3,test,NA,NA
1648,1983-07-06 GMT,1983,7,6,5,test,NA,NA
1649,1983-07-07 GMT,1983,7,7,3,test,NA,NA
1650,1983-07-08 GMT,1983,7,8,3,test,NA,NA
1651,1983-07-09 GMT,1983,7,9,3,test,NA,NA
1652,1983-07-10 GMT,1983,7,10,5,test,NA,NA
1653,1983-07-11 GMT,1983,7,11,2,test,NA,NA
1654,1983-07-12 GMT,1983,7,12,1,test,NA,NA
1655,1983-07-13 GMT,1983,7,13,3,test,NA,NA
1656,1983-07-14 GMT,1983,7,14,2,test,NA,NA
1657,1983-07-15 GMT,1983,7,15,2,test,NA,NA
1658,1983-07-16 GMT,1983,7,16,2,test,NA,NA
1659,1983-07-17 GMT,1983,7,17,1,test,NA,NA
1660,1983-07-18 GMT,1983,7,18,1,test,NA,NA
1661,1983-07-19 GMT,1983,7,19,3,test,NA,NA
1662,1983-07-20 GMT,1983,7,20,3,test,NA,NA
1663,1983-07-21 GMT,1983,7,21,3,test,NA,NA
1664,1983-07-22 GMT,1983,7,22,5,test,NA,NA
1665,1983-07-23 GMT,1983,7,23,5,test,NA,NA
1666,1983-07-24 GMT,1983,7,24,3,test,NA,NA
1667,1983-07-25 GMT,1983,7,25,3,test,NA,NA
1668,1983-07-26 GMT,1983,7,26,3,test,NA,NA
1669,1983-07-27 GMT,1983,7,27,3,test,NA,NA
1670,1983-07-28 GMT,1983,7,28,5,test,NA,NA
1671,1983-07-29 GMT,1983,7,29,3,test,NA,NA
1672,1983-07-30 GMT,1983,7,30,5,test,NA,NA
1673,1983-07-31 GMT,1983,7,31,3,test,NA,NA
1674,1983-08-01 GMT,1983,8,1,3,test,NA,NA
1675,1983-08-02 GMT,1983,8,2,3,test,NA,NA
1676,1983-08-03 GMT,1983,8,3,5,test,NA,NA
1677,1983-08-04 GMT,1983,8,4,5,test,NA,NA
1678,1983-08-05 GMT,1983,8,5,5,test,NA,NA
1679,1983-08-06 GMT,1983,8,6,5,test,NA,NA
1680,1983-08-07 GMT,1983,8,7,3,test,NA,NA
1681,1983-08-08 GMT,1983,8,8,3,test,NA,NA
1682,1983-08-09 GMT,1983,8,9,5,test,NA,NA
1683,1983-08-10 GMT,1983,8,10,5,test,NA,NA
1684,1983-08-11 GMT,1983,8,11,5,test,NA,NA
1685,1983-08-12 GMT,1983,8,12,3,test,NA,NA
1686,1983-08-13 GMT,1983,8,13,5,test,NA,NA
1687,1983-08-14 GMT,1983,8,14,3,test,NA,NA
1688,1983-08-15 GMT,1983,8,15,3,test,NA,NA
1689,1983-08-16 GMT,1983,8,16,3,test,NA,NA
1690,1983-08-17 GMT,1983,8,17,3,test,NA,NA
1691,1983-08-18 GMT,1983,8,18,3,test,NA,NA
1692,1983-08-19 GMT,1983,8,19,5,test,NA,NA
1693,1983-08-20 GMT,1983,8,20,3,test,NA,NA
1694,1983-08-21 GMT,1983,8,21,3,test,NA,NA
1695,1983-08-22 GMT,1983,8,22,5,test,NA,NA
1696,1983-08-23 GMT,1983,8,23,5,test,NA,NA
1697,1983-08-24 GMT,1983,8,24,3,test,NA,NA
1698,1983-08-25 GMT,1983,8,25,5,test,NA,NA
1699,1983-08-26 GMT,1983,8,26,5,test,NA,NA
1700,1983-08-27 GMT,1983,8,27,5,test,NA,NA
1701,1983-08-28 GMT,1983,8,28,5,test,NA,NA
1702,1983-08-29 GMT,1983,8,29,3,test,NA,NA
1703,1983-08-30 GMT,1983,8,30,3,test,NA,NA
1704,1983-08-31 GMT,1983,8,31,3,test,NA,NA
1705,1983-09-01 GMT,1983,9,1,3,test,NA,NA
1706,1983-09-02 GMT,1983,9,2,3,test,NA,NA
1707,1983-09-03 GMT,1983,9,3,5,test,NA,NA
1708,1983-09-04 GMT,1983,9,4,5,test,NA,NA
1709,1983-09-05 GMT,1983,9,5,5,test,NA,NA
1710,1983-09-06 GMT,1983,9,6,3,test,NA,NA
1711,1983-09-07 GMT,1983,9,7,3,test,NA,NA
1712,1983-09-08 GMT,1983,9,8,5,test,NA,NA
1713,1983-09-09 GMT,1983,9,9,5,test,NA,NA
1714,1983-09-10 GMT,1983,9,10,3,test,NA,NA
1715,1983-09-11 GMT,1983,9,11,3,test,NA,NA
1716,1983-09-12 GMT,1983,9,12,3,test,NA,NA
1717,1983-09-13 GMT,1983,9,13,5,test,NA,NA
1718,1983-09-14 GMT,1983,9,14,5,test,NA,NA
1719,1983-09-15 GMT,1983,9,15,5,test,NA,NA
1720,1983-09-16 GMT,1983,9,16,5,test,NA,NA
1721,1983-09-17 GMT,1983,9,17,5,test,NA,NA
1722,1983-09-18 GMT,1983,9,18,5,test,NA,NA
1723,1983-09-19 GMT,1983,9,19,3,test,NA,NA
1724,1983-09-20 GMT,1983,9,20,5,test,NA,NA
1725,1983-09-21 GMT,1983,9,21,5,test,NA,NA
1726,1983-09-22 GMT,1983,9,22,5,test,NA,NA
1727,1983-09-23 GMT,1983,9,23,2,test,NA,NA
1728,1983-09-24 GMT,1983,9,24,2,test,NA,NA
1729,1983-09-25 GMT,1983,9,25,2,test,NA,NA
1730,1983-09-26 GMT,1983,9,26,1,test,NA,NA
1731,1983-09-27 GMT,1983,9,27,3,test,NA,NA
1732,1983-09-28 GMT,1983,9,28,3,test,NA,NA
1733,1983-09-29 GMT,1983,9,29,3,test,NA,NA
1734,1983-09-30 GMT,1983,9,30,5,test,NA,NA
1735,1983-10-01 GMT,1983,10,1,5,test,NA,NA
1736,1983-10-02 GMT,1983,10,2,5,test,NA,NA
1737,1983-10-03 GMT,1983,10,3,3,test,NA,NA
1738,1983-10-04 GMT,1983,10,4,5,test,NA,NA
1739,1983-10-05 GMT,1983,10,5,2,test,NA,NA
1740,1983-10-06 GMT,1983,10,6,5,test,NA,NA
1741,1983-10-07 GMT,1983,10,7,3,test,NA,NA
1742,1983-10-08 GMT,1983,10,8,3,test,NA,NA
1743,1983-10-09 GMT,1983,10,9,3,test,NA,NA
1744,1983-10-10 GMT,1983,10,10,5,test,NA,NA
1745,1983-10-11 GMT,1983,10,11,5,test,NA,NA
1746,1983-10-12 GMT,1983,10,12,3,test,NA,NA
1747,1983-10-13 GMT,1983,10,13,3,test,NA,NA
1748,1983-10-14 GMT,1983,10,14,5,test,NA,NA
1749,1983-10-15 GMT,1983,10,15,5,test,NA,NA
1750,1983-10-16 GMT,1983,10,16,3,test,NA,NA
1751,1983-10-17 GMT,1983,10,17,5,test,NA,NA
1752,1983-10-18 GMT,1983,10,18,5,test,NA,NA
1753,1983-10-19 GMT,1983,10,19,5,test,NA,NA
1754,1983-10-20 GMT,1983,10,20,3,test,NA,NA
1755,1983-10-21 GMT,1983,10,21,5,test,NA,NA
1756,1983-10-22 GMT,1983,10,22,2,test,NA,NA
1757,1983-10-23 GMT,1983,10,23,2,test,NA,NA
1758,1983-10-24 GMT,1983,10,24,1,test,NA,NA
1759,1983-10-25 GMT,1983,10,25,1,test,NA,NA
1760,1983-10-26 GMT,1983,10,26,1,test,NA,NA
1761,1983-10-27 GMT,1983,10,27,1,test,NA,NA
1762,1983-10-28 GMT,1983,10,28,1,test,NA,NA
1763,1983-10-29 GMT,1983,10,29,3,test,NA,NA
1764,1983-10-30 GMT,1983,10,30,3,test,NA,NA
1765,1983-10-31 GMT,1983,10,31,5,test,NA,NA
1766,1983-11-01 GMT,1983,11,1,5,test,NA,NA
1767,1983-11-02 GMT,1983,11,2,5,test,NA,NA
1768,1983-11-03 GMT,1983,11,3,3,test,NA,NA
1769,1983-11-04 GMT,1983,11,4,3,test,NA,NA
1770,1983-11-05 GMT,1983,11,5,5,test,NA,NA
1771,1983-11-06 GMT,1983,11,6,5,test,NA,NA
1772,1983-11-07 GMT,1983,11,7,3,test,NA,NA
1773,1983-11-08 GMT,1983,11,8,5,test,NA,NA
1774,1983-11-09 GMT,1983,11,9,5,test,NA,NA
1775,1983-11-10 GMT,1983,11,10,5,test,NA,NA
1776,1983-11-11 GMT,1983,11,11,3,test,NA,NA
1777,1983-11-12 GMT,1983,11,12,5,test,NA,NA
1778,1983-11-13 GMT,1983,11,13,5,test,NA,NA
1779,1983-11-14 GMT,1983,11,14,2,test,NA,NA
1780,1983-11-15 GMT,1983,11,15,2,test,NA,NA
1781,1983-11-16 GMT,1983,11,16,2,test,NA,NA
1782,1983-11-17 GMT,1983,11,17,1,test,NA,NA
1783,1983-11-18 GMT,1983,11,18,1,test,NA,NA
1784,1983-11-19 GMT,1983,11,19,2,test,NA,NA
1785,1983-11-20 GMT,1983,11,20,2,test,NA,NA
1786,1983-11-21 GMT,1983,11,21,1,test,NA,NA
1787,1983-11-22 GMT,1983,11,22,1,test,NA,NA
1788,1983-11-23 GMT,1983,11,23,2,test,NA,NA
1789,1983-11-24 GMT,1983,11,24,2,test,NA,NA
1790,1983-11-25 GMT,1983,11,25,2,test,NA,NA
1791,1983-11-26 GMT,1983,11,26,1,test,NA,NA
1792,1983-11-27 GMT,1983,11,27,1,test,NA,NA
1793,1983-11-28 GMT,1983,11,28,5,test,NA,NA
1794,1983-11-29 GMT,1983,11,29,1,test,NA,NA
1795,1983-11-30 GMT,1983,11,30,1,test,NA,NA
1796,1983-12-01 GMT,1983,12,1,1,test,NA,NA
1797,1983-12-02 GMT,1983,12,2,5,test,NA,NA
1798,1983-12-03 GMT,1983,12,3,2,test,NA,NA
1799,1983-12-04 GMT,1983,12,4,1,test,NA,NA
1800,1983-12-05 GMT,1983,12,5,1,test,NA,NA
1801,1983-12-06 GMT,1983,12,6,2,test,NA,NA
1802,1983-12-07 GMT,1983,12,7,4,test,NA,NA
1803,1983-12-08 GMT,1983,12,8,4,test,NA,NA
1804,1983-12-09 GMT,1983,12,9,1,test,NA,NA
1805,1983-12-10 GMT,1983,12,10,1,test,NA,NA
1806,1983-12-11 GMT,1983,12,11,1,test,NA,NA
1807,1983-12-12 GMT,1983,12,12,1,test,NA,NA
1808,1983-12-13 GMT,1983,12,13,1,test,NA,NA
1809,1983-12-14 GMT,1983,12,14,2,test,NA,NA
1810,1983-12-15 GMT,1983,12,15,1,test,NA,NA
1811,1983-12-16 GMT,1983,12,16,1,test,NA,NA
1812,1983-12-17 GMT,1983,12,17,2,test,NA,NA
1813,1983-12-18 GMT,1983,12,18,1,test,NA,NA
1814,1983-12-19 GMT,1983,12,19,1,test,NA,NA
1815,1983-12-20 GMT,1983,12,20,2,test,NA,NA
1816,1983-12-21 GMT,1983,12,21,2,test,NA,NA
1817,1983-12-22 GMT,1983,12,22,1,test,NA,NA
1818,1983-12-23 GMT,1983,12,23,2,test,NA,NA
1819,1983-12-24 GMT,1983,12,24,2,test,NA,NA
1820,1983-12-25 GMT,1983,12,25,4,test,NA,NA
1821,1983-12-26 GMT,1983,12,26,1,test,NA,NA
1822,1983-12-27 GMT,1983,12,27,1,test,NA,NA
1823,1983-12-28 GMT,1983,12,28,1,test,NA,NA
1824,1983-12-29 GMT,1983,12,29,2,test,NA,NA
1825,1983-12-30 GMT,1983,12,30,1,test,NA,NA
1826,1983-12-31 GMT,1983,12,31,3,test,NA,NA
1827,1984-01-01 GMT,1984,1,1,5,test,NA,NA
1828,1984-01-02 GMT,1984,1,2,3,test,NA,NA
1829,1984-01-03 GMT,1984,1,3,3,test,NA,NA
1830,1984-01-04 GMT,1984,1,4,5,test,NA,NA
1831,1984-01-05 GMT,1984,1,5,1,test,NA,NA
1832,1984-01-06 GMT,1984,1,6,3,test,NA,NA
1833,1984-01-07 GMT,1984,1,7,3,test,NA,NA
1834,1984-01-08 GMT,1984,1,8,5,test,NA,NA
1835,1984-01-09 GMT,1984,1,9,5,test,NA,NA
1836,1984-01-10 GMT,1984,1,10,5,test,NA,NA
1837,1984-01-11 GMT,1984,1,11,2,test,NA,NA
1838,1984-01-12 GMT,1984,1,12,2,test,NA,NA
1839,1984-01-13 GMT,1984,1,13,2,test,NA,NA
1840,1984-01-14 GMT,1984,1,14,1,test,NA,NA
1841,1984-01-15 GMT,1984,1,15,2,test,NA,NA
1842,1984-01-16 GMT,1984,1,16,2,test,NA,NA
1843,1984-01-17 GMT,1984,1,17,4,test,NA,NA
1844,1984-01-18 GMT,1984,1,18,4,test,NA,NA
1845,1984-01-19 GMT,1984,1,19,4,test,NA,NA
1846,1984-01-20 GMT,1984,1,20,4,test,NA,NA
1847,1984-01-21 GMT,1984,1,21,1,test,NA,NA
1848,1984-01-22 GMT,1984,1,22,1,test,NA,NA
1849,1984-01-23 GMT,1984,1,23,1,test,NA,NA
1850,1984-01-24 GMT,1984,1,24,1,test,NA,NA
1851,1984-01-25 GMT,1984,1,25,1,test,NA,NA
1852,1984-01-26 GMT,1984,1,26,2,test,NA,NA
1853,1984-01-27 GMT,1984,1,27,2,test,NA,NA
1854,1984-01-28 GMT,1984,1,28,4,test,NA,NA
1855,1984-01-29 GMT,1984,1,29,4,test,NA,NA
1856,1984-01-30 GMT,1984,1,30,4,test,NA,NA
1857,1984-01-31 GMT,1984,1,31,4,test,NA,NA
1858,1984-02-01 GMT,1984,2,1,4,test,NA,NA
1859,1984-02-02 GMT,1984,2,2,4,test,NA,NA
1860,1984-02-03 GMT,1984,2,3,4,test,NA,NA
1861,1984-02-04 GMT,1984,2,4,4,test,NA,NA
1862,1984-02-05 GMT,1984,2,5,4,test,NA,NA
1863,1984-02-06 GMT,1984,2,6,4,test,NA,NA
1864,1984-02-07 GMT,1984,2,7,1,test,NA,NA
1865,1984-02-08 GMT,1984,2,8,1,test,NA,NA
1866,1984-02-09 GMT,1984,2,9,2,test,NA,NA
1867,1984-02-10 GMT,1984,2,10,2,test,NA,NA
1868,1984-02-11 GMT,1984,2,11,1,test,NA,NA
1869,1984-02-12 GMT,1984,2,12,1,test,NA,NA
1870,1984-02-13 GMT,1984,2,13,2,test,NA,NA
1871,1984-02-14 GMT,1984,2,14,2,test,NA,NA
1872,1984-02-15 GMT,1984,2,15,4,test,NA,NA
1873,1984-02-16 GMT,1984,2,16,1,test,NA,NA
1874,1984-02-17 GMT,1984,2,17,1,test,NA,NA
1875,1984-02-18 GMT,1984,2,18,1,test,NA,NA
1876,1984-02-19 GMT,1984,2,19,2,test,NA,NA
1877,1984-02-20 GMT,1984,2,20,4,test,NA,NA
1878,1984-02-21 GMT,1984,2,21,1,test,NA,NA
1879,1984-02-22 GMT,1984,2,22,1,test,NA,NA
1880,1984-02-23 GMT,1984,2,23,1,test,NA,NA
1881,1984-02-24 GMT,1984,2,24,1,test,NA,NA
1882,1984-02-25 GMT,1984,2,25,1,test,NA,NA
1883,1984-02-26 GMT,1984,2,26,2,test,NA,NA
1884,1984-02-27 GMT,1984,2,27,4,test,NA,NA
1885,1984-02-28 GMT,1984,2,28,4,test,NA,NA
1886,1984-02-29 GMT,1984,2,29,1,test,NA,NA
1887,1984-03-01 GMT,1984,3,1,1,test,NA,NA
1888,1984-03-02 GMT,1984,3,2,1,test,NA,NA
1889,1984-03-03 GMT,1984,3,3,2,test,NA,NA
1890,1984-03-04 GMT,1984,3,4,1,test,NA,NA
1891,1984-03-05 GMT,1984,3,5,1,test,NA,NA
1892,1984-03-06 GMT,1984,3,6,1,test,NA,NA
1893,1984-03-07 GMT,1984,3,7,1,test,NA,NA
1894,1984-03-08 GMT,1984,3,8,1,test,NA,NA
1895,1984-03-09 GMT,1984,3,9,1,test,NA,NA
1896,1984-03-10 GMT,1984,3,10,1,test,NA,NA
1897,1984-03-11 GMT,1984,3,11,5,test,NA,NA
1898,1984-03-12 GMT,1984,3,12,2,test,NA,NA
1899,1984-03-13 GMT,1984,3,13,2,test,NA,NA
1900,1984-03-14 GMT,1984,3,14,1,test,NA,NA
1901,1984-03-15 GMT,1984,3,15,1,test,NA,NA
1902,1984-03-16 GMT,1984,3,16,2,test,NA,NA
1903,1984-03-17 GMT,1984,3,17,2,test,NA,NA
1904,1984-03-18 GMT,1984,3,18,1,test,NA,NA
1905,1984-03-19 GMT,1984,3,19,1,test,NA,NA
1906,1984-03-20 GMT,1984,3,20,2,test,NA,NA
1907,1984-03-21 GMT,1984,3,21,1,test,NA,NA
1908,1984-03-22 GMT,1984,3,22,1,test,NA,NA
1909,1984-03-23 GMT,1984,3,23,1,test,NA,NA
1910,1984-03-24 GMT,1984,3,24,1,test,NA,NA
1911,1984-03-25 GMT,1984,3,25,1,test,NA,NA
1912,1984-03-26 GMT,1984,3,26,2,test,NA,NA
1913,1984-03-27 GMT,1984,3,27,2,test,NA,NA
1914,1984-03-28 GMT,1984,3,28,1,test,NA,NA
1915,1984-03-29 GMT,1984,3,29,2,test,NA,NA
1916,1984-03-30 GMT,1984,3,30,1,test,NA,NA
1917,1984-03-31 GMT,1984,3,31,3,test,NA,NA
1918,1984-04-01 GMT,1984,4,1,3,test,NA,NA
1919,1984-04-02 GMT,1984,4,2,5,test,NA,NA
1920,1984-04-03 GMT,1984,4,3,5,test,NA,NA
1921,1984-04-04 GMT,1984,4,4,5,test,NA,NA
1922,1984-04-05 GMT,1984,4,5,2,test,NA,NA
1923,1984-04-06 GMT,1984,4,6,2,test,NA,NA
1924,1984-04-07 GMT,1984,4,7,1,test,NA,NA
1925,1984-04-08 GMT,1984,4,8,1,test,NA,NA
1926,1984-04-09 GMT,1984,4,9,1,test,NA,NA
1927,1984-04-10 GMT,1984,4,10,2,test,NA,NA
1928,1984-04-11 GMT,1984,4,11,2,test,NA,NA
1929,1984-04-12 GMT,1984,4,12,1,test,NA,NA
1930,1984-04-13 GMT,1984,4,13,1,test,NA,NA
1931,1984-04-14 GMT,1984,4,14,2,test,NA,NA
1932,1984-04-15 GMT,1984,4,15,1,test,NA,NA
1933,1984-04-16 GMT,1984,4,16,2,test,NA,NA
1934,1984-04-17 GMT,1984,4,17,2,test,NA,NA
1935,1984-04-18 GMT,1984,4,18,2,test,NA,NA
1936,1984-04-19 GMT,1984,4,19,1,test,NA,NA
1937,1984-04-20 GMT,1984,4,20,1,test,NA,NA
1938,1984-04-21 GMT,1984,4,21,2,test,NA,NA
1939,1984-04-22 GMT,1984,4,22,2,test,NA,NA
1940,1984-04-23 GMT,1984,4,23,1,test,NA,NA
1941,1984-04-24 GMT,1984,4,24,1,test,NA,NA
1942,1984-04-25 GMT,1984,4,25,1,test,NA,NA
1943,1984-04-26 GMT,1984,4,26,3,test,NA,NA
1944,1984-04-27 GMT,1984,4,27,5,test,NA,NA
1945,1984-04-28 GMT,1984,4,28,5,test,NA,NA
1946,1984-04-29 GMT,1984,4,29,5,test,NA,NA
1947,1984-04-30 GMT,1984,4,30,5,test,NA,NA
1948,1984-05-01 GMT,1984,5,1,3,test,NA,NA
1949,1984-05-02 GMT,1984,5,2,3,test,NA,NA
1950,1984-05-03 GMT,1984,5,3,5,test,NA,NA
1951,1984-05-04 GMT,1984,5,4,2,test,NA,NA
1952,1984-05-05 GMT,1984,5,5,2,test,NA,NA
1953,1984-05-06 GMT,1984,5,6,3,test,NA,NA
1954,1984-05-07 GMT,1984,5,7,2,test,NA,NA
1955,1984-05-08 GMT,1984,5,8,2,test,NA,NA
1956,1984-05-09 GMT,1984,5,9,1,test,NA,NA
1957,1984-05-10 GMT,1984,5,10,3,test,NA,NA
1958,1984-05-11 GMT,1984,5,11,3,test,NA,NA
1959,1984-05-12 GMT,1984,5,12,2,test,NA,NA
1960,1984-05-13 GMT,1984,5,13,2,test,NA,NA
1961,1984-05-14 GMT,1984,5,14,1,test,NA,NA
1962,1984-05-15 GMT,1984,5,15,3,test,NA,NA
1963,1984-05-16 GMT,1984,5,16,5,test,NA,NA
1964,1984-05-17 GMT,1984,5,17,2,test,NA,NA
1965,1984-05-18 GMT,1984,5,18,2,test,NA,NA
1966,1984-05-19 GMT,1984,5,19,1,test,NA,NA
1967,1984-05-20 GMT,1984,5,20,1,test,NA,NA
1968,1984-05-21 GMT,1984,5,21,2,test,NA,NA
1969,1984-05-22 GMT,1984,5,22,2,test,NA,NA
1970,1984-05-23 GMT,1984,5,23,1,test,NA,NA
1971,1984-05-24 GMT,1984,5,24,3,test,NA,NA
1972,1984-05-25 GMT,1984,5,25,5,test,NA,NA
1973,1984-05-26 GMT,1984,5,26,2,test,NA,NA
1974,1984-05-27 GMT,1984,5,27,2,test,NA,NA
1975,1984-05-28 GMT,1984,5,28,2,test,NA,NA
1976,1984-05-29 GMT,1984,5,29,3,test,NA,NA
1977,1984-05-30 GMT,1984,5,30,3,test,NA,NA
1978,1984-05-31 GMT,1984,5,31,5,test,NA,NA
1979,1984-06-01 GMT,1984,6,1,5,test,NA,NA
1980,1984-06-02 GMT,1984,6,2,5,test,NA,NA
1981,1984-06-03 GMT,1984,6,3,3,test,NA,NA
1982,1984-06-04 GMT,1984,6,4,5,test,NA,NA
1983,1984-06-05 GMT,1984,6,5,5,test,NA,NA
1984,1984-06-06 GMT,1984,6,6,5,test,NA,NA
1985,1984-06-07 GMT,1984,6,7,3,test,NA,NA
1986,1984-06-08 GMT,1984,6,8,3,test,NA,NA
1987,1984-06-09 GMT,1984,6,9,5,test,NA,NA
1988,1984-06-10 GMT,1984,6,10,5,test,NA,NA
1989,1984-06-11 GMT,1984,6,11,5,test,NA,NA
1990,1984-06-12 GMT,1984,6,12,5,test,NA,NA
1991,1984-06-13 GMT,1984,6,13,5,test,NA,NA
1992,1984-06-14 GMT,1984,6,14,5,test,NA,NA
1993,1984-06-15 GMT,1984,6,15,2,test,NA,NA
1994,1984-06-16 GMT,1984,6,16,1,test,NA,NA
1995,1984-06-17 GMT,1984,6,17,1,test,NA,NA
1996,1984-06-18 GMT,1984,6,18,5,test,NA,NA
1997,1984-06-19 GMT,1984,6,19,2,test,NA,NA
1998,1984-06-20 GMT,1984,6,20,1,test,NA,NA
1999,1984-06-21 GMT,1984,6,21,3,test,NA,NA
2000,1984-06-22 GMT,1984,6,22,5,test,NA,NA
2001,1984-06-23 GMT,1984,6,23,2,test,NA,NA
2002,1984-06-24 GMT,1984,6,24,2,test,NA,NA
2003,1984-06-25 GMT,1984,6,25,1,test,NA,NA
2004,1984-06-26 GMT,1984,6,26,3,test,NA,NA
2005,1984-06-27 GMT,1984,6,27,3,test,NA,NA
2006,1984-06-28 GMT,1984,6,28,5,test,NA,NA
2007,1984-06-29 GMT,1984,6,29,3,test,NA,NA
2008,1984-06-30 GMT,1984,6,30,3,test,NA,NA
2009,1984-07-01 GMT,1984,7,1,5,test,NA,NA
2010,1984-07-02 GMT,1984,7,2,5,test,NA,NA
2011,1984-07-03 GMT,1984,7,3,5,test,NA,NA
2012,1984-07-04 GMT,1984,7,4,5,test,NA,NA
2013,1984-07-05 GMT,1984,7,5,5,test,NA,NA
2014,1984-07-06 GMT,1984,7,6,5,test,NA,NA
2015,1984-07-07 GMT,1984,7,7,5,test,NA,NA
2016,1984-07-08 GMT,1984,7,8,3,test,NA,NA
2017,1984-07-09 GMT,1984,7,9,3,test,NA,NA
2018,1984-07-10 GMT,1984,7,10,3,test,NA,NA
2019,1984-07-11 GMT,1984,7,11,3,test,NA,NA
